gene_id,"(MEAN) Mated females (Rogers et al., 2009) virgin 0h","(MEAN) Mated females (Rogers et al., 2009) mated 2h","(MEAN) Mated females (Rogers et al., 2009) mated 6h","(MEAN) Mated females (Rogers et al., 2009) mated 24h"
AGAP012417,430.7583063179007,417.89985504090333,491.8768324308038,405.58486392663525
AGAP009031,8394.234841262636,8045.93506861452,8310.450957241967,8513.61219599896
AGAP028001,,,,
AGAP005844,84.48890989441844,84.73913518065572,104.09690312629495,91.07080276302342
AGAP011116,47.95186190210266,50.851674661957716,44.47800243219355,56.55868106023757
AGAP009035,58.88731371724795,51.95773919712426,53.814506836284146,57.07854665545914
AGAP009400,,,,
AGAP029610,74.93563255719687,75.65236606328165,73.18254430633277,78.64659023125039
AGAP028100,54.664595644252024,62.20491700577055,54.300617418612944,56.38775558289267
AGAP005521,153.01134414776672,168.12746806897078,144.4643797150842,146.12338778368536
AGAP000522,25.971141472275736,27.41243217094312,25.941409428637762,28.80751704300361
AGAP011540,14.770124246369187,14.821676685332523,13.689899884880422,16.36006571288817
AGAP000284,74.96577253700256,73.90312166865873,73.8732542881301,80.35151212835784
AGAP001907,35.76583114746131,32.66567299323298,32.93021515642055,34.606473618193
AGAP002000,24.714825102632776,26.385376303083216,24.70788948964531,28.004044613467016
AGAP004244,58.54111272342065,53.517544632241936,54.4677385519333,59.01091760720051
AGAP009047,280.0944917732743,245.60850340053963,305.5003020032515,235.3177939061259
AGAP008767,44.554139226837506,45.04059959327045,44.45660322085707,50.538698934993086
AGAP003865,51.72769973348202,42.17062960451377,45.55823838940454,55.800133246784824
AGAP010792,1455.7533667616792,1472.447183141119,1263.724687683759,1289.533323766031
AGAP009051,955.3563760225215,1054.5121408633747,809.3800388026052,1113.4337622788507
AGAP003543,228.8843464205457,227.34876013128132,304.5840992565218,218.92657448409497
AGAP029085,55.40847917192092,51.088733805696094,50.10640837332703,61.28760253292089
AGAP009053,406.02649685698276,554.2039068955547,399.5300198255182,379.1355593876901
AGAP009054,1044.9765918280605,1091.7573057918512,1007.0829278099286,1298.172513710727
AGAP003213,,,,
AGAP009058,145.54486589825677,138.49978888949371,155.78293380800335,139.61208923387215
AGAP011734,16.07626120156374,17.181373038173078,15.617987816221302,19.098578342517836
AGAP013200,,,,
AGAP009812,16.820953740984187,17.407112454249255,17.0502583453055,18.526327485563137
AGAP003158,63.62668187328914,59.165323701371115,61.418722258282074,69.86041616914757
AGAP009832,72.03944162999649,58.482779033762405,68.7685316836394,60.4886856164185
AGAP011442,2930.1318314654536,2437.410078052606,3275.274140579689,1628.8826208367582
AGAP007776,38.082072792402485,38.9585091273975,35.44613995427642,39.66033586441171
AGAP009065,16.696340445909353,18.024365749953297,18.24501052427224,19.311211294917733
AGAP010930,39.99839176763976,39.107318770324945,41.91166704549291,40.35875985939793
AGAP009067,213.58073123134727,204.89484337246685,243.00099922347982,206.58568824081397
AGAP003318,53.47761880700941,56.61338028920632,50.00891256069353,53.86746408480753
AGAP007948,272.63743603992964,243.18546206552926,269.9191622842277,221.71203151832918
AGAP010135,170.15490974400757,134.06773964503594,168.37647269902237,152.6421981334632
AGAP005247,418.26691853938036,381.29663106338705,350.70486702716806,419.3496227556518
AGAP009072,2614.103178484856,2743.8138082014925,2433.75213633764,2515.9713872492816
AGAP005197,770.4540139403205,716.8587158300272,742.4808776335959,824.0853523208729
AGAP000215,26.03030058044735,27.56234632931434,21.387756504143084,24.318233926257545
AGAP001882,77.90424582477283,72.92756241142655,81.80786957723004,77.42870982616687
AGAP009075,2594.9658007791754,2116.8445442572365,2495.246780217366,2431.7291118379217
AGAP007567,40.778308134387025,35.41552858758372,40.18189135571066,38.89025057059669
AGAP009077,555.4332708560925,566.2807437844576,605.6665073410211,580.7916162908213
AGAP009078,,,,
AGAP007522,187.42569634589324,195.10542863684967,225.5025708742658,209.59009600791222
AGAP006964,118.28309217526053,109.09087409137408,118.42966432300953,116.63254537868683
AGAP009081,278.44042656060964,270.14812096421946,327.56257909528057,314.36935586081967
AGAP001133,205.39149293497215,200.13966220021504,222.16226780929037,179.85328759911786
AGAP004901,29.167601706072215,30.45308640824693,30.280417648545928,28.716072858259434
AGAP009084,51.5925201246748,49.772950319731656,43.210300414008344,50.4078566179067
AGAP010096,23.004074962658212,23.29647917500869,23.573951297640182,25.02581472146575
AGAP010223,175.04352850832805,175.70787776487484,154.13706157687727,205.34626351205017
AGAP009101,29.966059176259805,31.105871629171233,29.993681895323203,29.688384977862416
AGAP004720,42.28678621605312,43.55907901942028,43.17177817015599,41.88242985164183
AGAP002474,99.80811036468675,92.42599131442377,117.62247714039873,92.34125814141836
AGAP009089,21.06929200893665,21.363111526095018,18.848963929752678,25.859574558064978
AGAP009090,17.27872619038148,16.685734607335103,17.576184596980177,18.79890348807103
AGAP009091,541.7374384668084,472.6417235577852,575.5629507886629,618.9446972180031
AGAP000864,61.053619825750346,54.75491811370218,54.46320608940913,63.73305522592324
AGAP008162,,,,
AGAP009094,316.2627431168128,311.6695152511213,333.0211216554875,344.75715520528234
AGAP009095,132.84453474361018,141.32798202487072,144.28657172643807,152.99246048564976
AGAP009099,29.368347516696716,32.49253844560958,27.593373733064066,32.886037488236404
AGAP010350,73.08432831819334,72.23669822962252,71.89934690771217,67.717657263088
AGAP007127,16.900275304448474,15.192597284768839,15.057217828191629,15.071069337624415
AGAP006026,,,,
AGAP028133,,,,
AGAP009104,437.2122744265921,493.5161395664712,407.5396767224683,499.79978271626777
AGAP009096,79.35256667672121,74.29654985109418,68.20473782184385,84.31895184093418
AGAP009512,165.74885190381335,159.18142948953516,211.3775270282555,187.76312901246487
AGAP009106,331.6274829577403,404.4722319116795,282.7846368145322,485.5794776057563
AGAP007798,103.09746282913453,99.42430429947619,111.05341195091644,119.08655348524621
AGAP009258,57.351394551437814,57.60092297780582,67.97551677123244,57.31823379724147
AGAP009110,2025.1315761655585,2373.553889579661,1520.0466446252074,1178.4487314509838
AGAP009453,106.69583139809046,96.91154063713064,101.16595095239967,108.98355056533511
AGAP002597,181.38107134269103,190.8351768322847,176.63001770593357,173.68387576297533
AGAP029279,18.809764510619072,19.98201149993163,17.78854413423277,17.637408178930876
AGAP004686,1450.364828727053,1326.0014429049684,1573.6147714857796,1469.8976119379656
AGAP009116,151.31852684000813,141.68076639685515,171.89257072463795,162.9264089639034
AGAP009117,235.51851781161278,242.92528614498312,231.62813459924388,244.83982468406847
AGAP009118,18.703030869232002,22.460634756783016,18.016870935764732,22.472572682113697
AGAP000016,85.54476072515214,82.70484761095467,74.20836710807521,69.18129008185187
AGAP005546,85.38849829961765,90.26012178375964,78.11457925158916,89.39383946117177
AGAP002776,131.728160418303,127.79372555200747,150.06946251228234,120.08536650449082
AGAP004664,17.306595164216724,17.6061403317406,19.280670805423803,16.865073211327612
AGAP008080,,,,
AGAP001899,694.1313987842567,755.9217547563161,617.8445299742466,833.6106528787491
AGAP010801,88.12411030444633,80.50296243820831,82.55555320389678,87.15148403609108
AGAP009127,185.32388599901302,199.0021093958574,183.93769482122315,164.58891353389362
AGAP009128,723.059271418282,544.2510245283428,607.8732079139467,582.1477469267173
AGAP009129,22.436256351262337,21.33800360431896,20.25145168059956,22.35868275070064
AGAP009660,277.8447124537839,255.7422584997093,302.7451857166365,281.7528885779536
AGAP001879,118.4545685321344,117.33666878221979,129.42927307725236,115.99402315222262
AGAP002952,75.19552696133766,63.167618426314135,69.76718654027418,69.60970785463843
AGAP009133,150.6785353790452,143.83822683164388,152.91506235258785,143.4088274666516
AGAP009134,351.8800785545933,367.9697958893632,398.3915959707535,364.6495385023663
AGAP009135,740.8820795470139,529.637515095679,705.427896614406,695.8680828067405
AGAP011534,129.1210063769975,118.81967530336051,146.2571416359047,122.02870002156878
AGAP009139,,,,
AGAP006627,23.78499801852439,24.554176908361665,25.23725788609314,26.596909675296263
AGAP009141,134.9129529120512,131.13570319136707,147.952808870549,131.1905432381997
AGAP028214,,,,
AGAP013139,25.23278243718418,23.364319041158723,24.363592290108897,24.04447118564769
AGAP009144,49.62087271604588,51.15429258792308,43.45287909538173,46.63668356751434
AGAP009145,407.5716468013214,506.5601912335164,261.0229951123794,230.47024189471574
AGAP009146,3231.415161845016,3144.685510792699,3477.496530372808,3353.4570517230327
AGAP009996,203.55361486612443,197.45680946650648,243.21891474515462,198.07071286861387
AGAP009150,249.6163196623466,209.68065583591445,224.6320486437452,253.77101221032547
AGAP009152,779.8971473413092,726.5526328590084,903.5810108767746,753.5188988581701
AGAP009154,255.54259093642042,260.06679097418737,275.9541840914821,283.7467523948993
AGAP028112,114.05849449537993,101.36155801431687,138.73006921560383,90.5042336038832
AGAP009156,759.1376812518273,698.1017128429888,688.2624696622041,763.5805963048409
AGAP002550,54.80630293210251,59.01910123812496,58.51237375089865,55.999679376522025
AGAP009159,246.04783945507415,297.21370393610005,228.52371496856102,394.72751076896935
AGAP010414,24.610893299279052,24.393362181339885,23.82790476579524,25.591510364134784
AGAP009161,88.14580500613816,85.78330439998872,100.6699984528577,84.01645798429658
AGAP009162,19.59882209909052,18.820850555774022,19.06168000557669,22.444550991853525
AGAP009163,173.0415771045589,170.15355541686466,193.67805632630913,184.86222687666313
AGAP011306,19.128341475554947,18.209927785927757,17.83018788153428,21.768095636888244
AGAP009165,153.30650738564157,164.6337811479707,197.61519041564887,172.92788532998102
AGAP009611,32.4585124584452,36.871736432463805,36.87429168719244,42.44138912662594
AGAP002913,65.55648953751891,71.13944549153796,66.48165449235276,66.3573037798247
AGAP010817,29.849760977146072,27.298536710428895,25.791404880103567,30.955452750580815
AGAP009171,286.349827074439,290.9484810441313,299.5382670819796,258.4444087900429
AGAP009172,431.8525529220582,409.2257291713019,419.80531879757064,434.2885125307916
AGAP009173,479.22183614200054,444.98566503923,773.6077025032904,418.19248023870483
AGAP007578,77.06105493832706,65.43224972876223,87.1593386220856,73.80466776054112
AGAP029630,71.82565967587034,68.52791928668918,72.74182840233658,72.37385204900221
AGAP004930,20.9212188798721,19.42761165313923,19.157667108701897,20.039690637446675
AGAP003061,,,,
AGAP012177,354.0772406398281,371.87485769293096,338.49245142258144,407.7949671367196
AGAP009645,121.60974540296218,90.9542978606882,95.26184800427555,106.73258375808844
AGAP011210,62.94980522718944,57.889910740975694,63.67947453028131,71.53991400396028
AGAP008488,49.40585236131014,51.47761361722199,48.07078127187651,53.75976360013901
AGAP009181,168.80806442830607,141.39134482212472,140.1887354236923,162.99324181045907
AGAP009182,343.4282908542722,322.0427517122013,672.2488961814965,316.3150128451273
AGAP011197,341.73167152202876,403.7634738339343,332.60744369090867,250.56305591351742
AGAP011827,2858.8118933076344,2805.288437760721,2436.7345470610044,3292.497340924757
AGAP028033,,,,
AGAP028134,,,,
AGAP009187,203.10962630181015,190.65711648353602,220.3077892569972,198.77098280239764
AGAP009188,167.4138390354749,156.21112117094455,200.906901392729,171.16098970793772
AGAP009189,215.63686092974515,188.3153350179537,169.23567213462178,224.96912612066026
AGAP006111,32.681959226116724,34.603835346880054,29.135645140036942,33.44839373390245
AGAP006135,26.793574997807173,30.890900683304707,28.066684108299167,30.321098403418837
AGAP028224,39.05241672633041,37.53366713543487,36.65343742206302,44.030255503123506
AGAP009191,41.32033758839056,47.234752608430064,52.056870217887514,54.86040136367468
AGAP028119,,,,
AGAP009192,169.3448188920702,174.34326153583254,154.45185832713574,267.28717379973847
AGAP009193,299.9202327287142,309.87008844063314,297.06678120844583,333.9418766635572
AGAP001555,66.29209944199195,47.34882095128582,52.262344296904416,56.89381962561421
AGAP009194,129.7773747401784,179.21614006438446,120.02822586493743,218.62331005210453
AGAP005208,80.64845608950363,86.32141835738103,85.04807259392058,64.6824891762087
AGAP009195,52.724627854933836,64.36599117516361,48.01466753625345,63.040196121855836
AGAP028093,,,,
AGAP002461,82.01011253552034,83.0474170551118,79.29638983288237,81.0934404388635
AGAP009197,311.5694718100274,319.1122207439054,311.1191596789157,376.1393230708665
AGAP028077,,,,
AGAP009198,44.127011682030734,45.82511401027109,40.950618705932946,45.0430733592509
AGAP002470,490.03463894558075,547.4334630439166,561.9676009125595,559.6921922734165
AGAP001662,52.065651629905794,49.348810829203195,49.43405334537741,46.3126145922464
AGAP006091,67.98030615125508,62.06408397971632,62.05505195221585,74.76856758155007
AGAP002953,98.05945579885982,94.14765748093306,114.33606586424959,94.9526671457194
AGAP009202,190.97004633985577,190.67476163476204,198.25361110247513,199.65333615448873
AGAP029255,21.51707586150472,22.64912333855319,20.457245940100297,24.040251617574686
AGAP009204,2563.323930470688,2339.41696919147,2630.947801302234,2385.319641127405
AGAP009205,163.3242183538564,163.4520249460163,169.29435873523235,159.91557800133612
AGAP006097,244.41728503242413,240.95665595102489,232.5703529723148,237.64211279645411
AGAP011170,46.698684994100226,47.66824927475517,55.17871627983142,45.872575970623785
AGAP013412,81.12867149823889,75.05709628438782,87.57395301705633,75.31367377954085
AGAP009209,433.87784655771054,394.38201752048457,466.802983948283,437.68824931141484
AGAP007915,23.189827431354814,28.82409542587323,22.282511525381206,33.44541999297172
AGAP009210,47.52418625306018,52.87502117939892,45.77749773136558,55.097861545981374
AGAP029127,62.185121013888256,59.24329283530676,54.32508516510808,65.72050522929452
AGAP009212,502.09798429531526,468.150925546088,358.9924809293952,292.53932484454793
AGAP005483,,,,
AGAP009214,167.34247423055749,186.718343253794,164.1009660854713,161.56191943989893
AGAP009216,,,,
AGAP009218,,,,
AGAP007562,63.506880871558415,65.76976776637986,58.385817035800365,63.55894879687933
AGAP009220,24.810948876774575,28.563286644266103,23.829332902232316,22.730486699508347
AGAP009221,713.376517701908,761.1376298510772,653.9138509542353,572.75600175721
AGAP009222,105.0796884551517,100.41736142392568,107.871755025831,113.90916207316315
AGAP005526,91.34698202973401,91.40852367021799,87.6502751038961,101.07670188130871
AGAP009224,767.9400256736203,814.3706944520682,678.17943229342,784.0626302718235
AGAP009225,156.967805089302,173.04499924015565,141.898950117988,171.3992285713526
AGAP007390,484.9694532614291,539.3408629534049,441.8053408887062,358.46209592150933
AGAP009227,36.12711051557442,38.77594598963554,38.04636080137717,38.45404039250413
AGAP009228,16.666278219342193,18.446049022714924,16.65088077653998,17.62453748842993
AGAP028092,,,,
AGAP028063,,,,
AGAP009234,279.3063890525116,299.1089026263276,288.1847369010851,304.99390290452607
AGAP028687,,,,
AGAP005629,98.82984850419314,84.72524444537765,90.24551494020025,93.97161408616388
AGAP011912,34.55733244629384,37.54425057175935,33.804808233487606,37.271477557129394
AGAP009238,,,,
AGAP001399,377.3213551404374,317.7283378523418,430.2327470319297,359.0978606876395
AGAP029670,26.48034536063035,27.937090821236175,27.068439927208722,26.964385517343896
AGAP009285,33.87496331538735,34.34996366821009,33.53719153594965,30.465897194547235
AGAP009241,40.8050235006652,47.018068068096376,44.728116727792894,54.52489471575589
AGAP029519,96.43750724799582,96.10213599387058,93.84253221683754,98.3767206453648
AGAP029718,23.86112337173276,25.21452675739999,26.145907852728175,28.433308053078488
AGAP006541,106.71192223823824,98.75179890132624,110.95058106946783,111.31095233180734
AGAP029332,,,,
AGAP009550,32.863179747852016,33.15911108271432,30.96450029665217,36.086485339722046
AGAP010442,151.7923452959876,118.42255356058696,129.0085875804725,164.77078121278672
AGAP009250,42.076860468805094,43.31265529964044,39.21463260463237,40.20965350293525
AGAP028150,21.172944451174626,22.170767013192343,21.139168530155455,22.546581541590818
AGAP008222,28.167801685717542,26.789237493790587,26.512579028052745,30.628440428198722
AGAP027996,31.586748797548445,31.74278201673501,34.38227898375946,37.42723796946986
AGAP005656,108.57100373168417,113.13017423300157,107.99618646743671,148.49425228603468
AGAP000168,138.36737447341883,138.80669517117647,124.56370316963654,133.3607169323243
AGAP009256,14.877550079802514,15.83911682322945,13.867507878651121,15.091734155978145
AGAP029328,69.44191887830965,71.98993706582552,59.64116745350682,68.21828745392959
AGAP007656,35.04799859922031,38.34420300471862,31.481960116537152,34.87327572626232
AGAP000614,33.50628883472226,35.560081165633,34.88447721001353,36.044648942732586
AGAP009668,908.8258857819382,796.1896433036696,764.8289487046045,965.7494167915189
AGAP002280,113.37982010634612,104.95375786744405,121.21463603468703,118.32600644269178
AGAP009262,46.99856901468309,46.87456015523423,44.75095806541302,52.198142988853355
AGAP011767,487.0580449704461,459.617455520103,494.28065821541054,436.558149119356
AGAP001096,37.99506208328476,37.58686472085202,37.496913001258584,35.099898584781855
AGAP011713,170.14960925940807,175.2280436046826,218.00187632604442,174.4959734563458
AGAP009266,198.71746852843114,216.19859645347526,176.64019540996506,172.40805472642856
AGAP009997,180.0102209953468,172.09998984206422,213.3191938706091,186.66359047586857
AGAP009319,50.790079216748516,54.909356390684565,47.77155780570171,53.38909748187001
AGAP009333,213.39462504694913,132.44564927714765,169.61578854525982,209.5397402628121
AGAP009271,845.1272923330106,806.095218910661,892.9796938837817,831.5216830512436
AGAP028015,,,,
AGAP028148,147.1212356831134,154.1234117040742,149.37495621672426,146.76774020338735
AGAP009275,,,,
AGAP000033,44.163649278455864,43.95585171968364,46.002807665427795,45.69929221307005
AGAP009277,75.67395633483142,83.51885474914883,83.83359487672132,72.03585826014832
AGAP010353,168.07365799355384,142.25151418089283,180.9081059471402,153.2163824012501
AGAP003197,,,,
AGAP013049,,,,
AGAP010539,190.9515059927282,196.07021563336653,202.02732903343698,183.28035335833823
AGAP009542,34.379221262245494,36.57759763725802,32.6263736311689,37.75615407559402
AGAP002692,81.02892923828642,89.077545770847,88.92948858991532,84.80515667072137
AGAP008891,14.929096293454192,17.232141231534378,15.224750007907037,16.325401125157352
AGAP010220,823.8025844272577,706.4905700728498,1026.3402401094677,840.4587558182194
AGAP009288,512.4970869177123,471.0762183179936,633.3137898777196,471.2188605454298
AGAP009289,215.78415894910057,222.92324930153754,226.9367745599679,198.2206322028217
AGAP002060,19.65998002834329,17.630726913792166,21.413864273942465,21.536222199508256
AGAP009291,265.7931507653727,243.84942563222737,267.00756639399367,260.28471121907495
AGAP006511,102.50780753855979,82.53552758820354,93.67637326277193,104.38711963545387
AGAP000674,15.099355805171486,16.723132829246758,15.657658423186012,16.823778956752108
AGAP005472,53.97296108312845,48.40944355351405,48.40553433420474,55.03369960273833
AGAP000388,49.519849540207666,51.3836189940086,49.092590424855096,50.058850960526684
AGAP009296,92.98331132716879,95.56099086767223,102.89055352878043,99.03088849916377
AGAP009304,150.6827187730859,150.35821768884787,171.09454951230921,159.94218390881062
AGAP009305,124.6747211482296,145.95604789902367,169.28223557689495,138.03305943199607
AGAP013715,,,,
AGAP013773,,,,
AGAP009306,15.722077931581447,13.865938896808757,13.889409671491203,15.443095411130832
AGAP009307,86.7610144105876,79.38383599566622,84.549771349258,85.55940247428519
AGAP009308,,,,
AGAP009309,,,,
AGAP009310,255.48594475011814,204.48957027060933,236.95214224981657,254.5970174064256
AGAP009311,192.63386048824805,215.1913969650003,199.5763086718764,272.3758472957185
AGAP009312,48.93551223241519,54.75744578039633,58.20239405454398,73.45387561651542
AGAP009313,7103.1833507753,7197.100056576972,7060.2320682429245,6772.628329949171
AGAP012079,26.160713120618208,27.855880018645454,27.0686292969037,29.68461228769316
AGAP011389,,,,
AGAP009317,305.35368172662305,307.75142826420796,260.21043587023485,275.2156148462609
AGAP009318,,,,
AGAP004558,152.0308155536838,128.53968020743343,191.00279743993875,127.45403381809263
AGAP009320,,,,
AGAP009322,138.20776706187402,135.08870469510117,163.03486347363864,139.6462864527577
AGAP009323,876.1505032854361,840.8803570909541,943.2849469736432,830.6941146804253
AGAP009324,17242.72234491422,16987.665666391324,17514.150215566133,17126.392690313314
AGAP001271,106.78646542315757,105.62982619660376,106.8025022685508,113.92955715925176
AGAP009327,39.44730538208648,42.68764559775733,39.58613276865948,43.35661227081676
AGAP009328,,,,
AGAP009329,94.80853760415111,89.53231190851832,92.07238852319587,96.99734705415737
AGAP009330,243.0447889763362,275.2133661184828,239.8088705627938,205.53510994912148
AGAP009331,88.12473652936792,86.01859214721192,81.7700177264943,90.74774583253436
AGAP009332,,,,
AGAP009131,,,,
AGAP011771,,,,
AGAP009334,1083.5106885697435,998.9533194457425,1080.723331028086,987.8158736624603
AGAP009335,272.0928051099819,235.80383016516527,278.4710127885693,263.2531031153425
AGAP007878,22.250791930412994,24.181132981271706,21.63112535406072,23.9767907758561
AGAP009337,40.21675543511749,40.53416947062696,34.77350912361607,41.923484954407286
AGAP009036,341.90345302591777,332.1819828135043,241.48446710392005,567.8922872858985
AGAP009339,61.5857643487479,57.20555198757103,55.45477981970318,65.382225014211
AGAP003279,142.93098769535032,124.90175991454447,132.2267183688888,132.60732404287577
AGAP004420,328.56672519741613,313.0566688176279,342.99928552246195,328.1242720960018
AGAP009342,63.06182058970415,64.91665297231756,69.22782595215963,57.19723331354225
AGAP013766,,,,
AGAP010055,48.95689097640524,44.45539344162797,45.1755437529084,43.39830438123017
AGAP012373,352.10333457416556,365.4854005210062,392.30182835376837,347.9783188407487
AGAP009346,62.700927410510786,70.00842664262863,73.49512720551996,66.88944714355765
AGAP009347,136.16166127626337,128.59314653401864,139.92080768043968,142.5224680887546
AGAP029443,41.590439546405705,52.30596121310742,47.89700038724052,55.1996266092727
AGAP013238,,,,
AGAP000446,45.82967573699162,44.69950016491566,43.41825661261453,48.81930754812298
AGAP009565,47.03539875162083,39.44744663518482,49.75708323801279,49.13911075091939
AGAP009352,,,,
AGAP012175,48.996267437411525,42.77946713027484,45.59698862180445,49.27703081423827
AGAP009354,,,,
AGAP009355,,,,
AGAP009356,,,,
AGAP009357,,,,
AGAP009358,,,,
AGAP009359,,,,
AGAP009360,,,,
AGAP009361,,,,
AGAP009362,9.02361166454654,8.29721223250906,8.42860212782385,8.73107918569689
AGAP009363,28.824727379340025,33.67711789514144,28.70486594576035,37.545197820053154
AGAP008947,156.29955504058665,155.9294892661645,169.68438388265844,157.04163140448517
AGAP009365,,,,
AGAP009366,90.15245549711786,88.08758335306996,75.00908383685426,72.71158524032035
AGAP009367,11.254538373609833,12.461162047971223,12.013322205810487,13.065466594028253
AGAP009368,,,,
AGAP009369,7.75074492156498,7.69986610168264,8.019654248036856,7.929409170233889
AGAP009370,,,,
AGAP009371,48.48814046880008,54.90060345567904,45.03433022675017,52.945032337191314
AGAP009372,,,,
AGAP008631,208.1457237344454,201.9232666702415,196.43432425491736,177.07090386983185
AGAP009374,28.824727379340025,33.67711789514144,28.70486594576035,37.545197820053154
AGAP004369,35.789200563666554,37.47764618349944,33.29080238367698,36.09415536589307
AGAP006048,81.43022344608993,75.66469010212197,73.77499460277075,104.5577843744051
AGAP008588,42.895741133652244,46.920126276650606,40.98559437595083,51.31136941291617
AGAP009378,,,,
AGAP009379,41.89205869573988,45.26633283375234,44.257904571268284,64.2448922417256
AGAP009380,79.55164646873999,84.4838369466545,71.48722026747083,130.7424096571954
AGAP004176,221.8806271249958,209.10926781501843,228.24457106195044,200.0943546218333
AGAP009382,,,,
AGAP009383,,,,
AGAP009384,,,,
AGAP009385,16.921992368876655,18.612522877783285,22.1284421289841,14.288358800631167
AGAP009386,,,,
AGAP006999,,,,
AGAP009390,21.24328293178427,23.20837183518676,21.218487671186427,21.463448793856482
AGAP013736,,,,
AGAP009391,13.622314969907308,13.125403813403029,14.187875239017055,13.553873531365886
AGAP009392,,,,
AGAP009393,,,,
AGAP008901,133.20689220248522,139.14223998082005,139.17762542411202,137.02514023949317
AGAP009394,28.617187128898472,31.210004215333687,26.745792083719135,31.714339873195264
AGAP013751,,,,
AGAP009395,16.94150300153788,21.035537744883086,16.903382723473154,19.95566843425389
AGAP009396,10.284857386749385,11.974608940828515,10.912754313102786,12.293098120000463
AGAP013763,48.79951580016554,52.4682709577239,47.06654264090346,55.01805872803046
AGAP009397,12.492021375478046,14.208772302965022,11.668360777171358,14.033536093107719
AGAP008842,389.14657409740954,329.9163860047869,217.03940147156897,498.48064343085383
AGAP009398,10.9452460373318,11.601852317001978,11.762776045520667,11.11087122060311
AGAP013728,,,,
AGAP029733,163.50885892890625,177.64416701315466,169.55622470926315,248.2609036040766
AGAP011833,1569.620387125253,1513.1435968312978,1579.5524082761845,1722.633300166568
AGAP011837,233.6936498301858,240.83031275622608,288.60783164058523,255.12668244766715
AGAP009401,,,,
AGAP009402,29.311404591990822,30.860724445674894,27.037001887030964,37.20608873555587
AGAP003562,122.69307449142399,117.2816501348424,125.22886832766994,111.27198591296604
AGAP028049,217.15855094875496,227.9172998570788,212.9971077118484,190.73113228153005
AGAP000140,80.38391902908015,85.94270614630537,74.81713493863292,89.04895258554319
AGAP012152,60.076548715125405,60.62447102563956,69.45155548257684,51.106914556720724
AGAP012399,206.10059190975693,200.93105158295174,190.6284885147598,407.9475706578008
AGAP009408,14.914049201624648,15.813958514879415,15.293606272726324,16.544922607138847
AGAP009410,22.625296869515168,24.08639706860361,23.711584082467212,27.072633219705253
AGAP009411,17.46433630376849,18.798078160212505,15.422840673005378,17.50877873611563
AGAP029616,129.79243135199366,112.5381310289258,120.34868975949985,132.16624672430183
AGAP011609,71.05491073020978,81.21251013490443,67.20802701566177,80.27793247214332
AGAP009531,41.91689209806102,44.72026245483528,42.524532901666504,46.78259684351251
AGAP011481,33.027937107270496,36.623808949500436,35.08518559635623,36.404122040758836
AGAP002769,488.8795689926124,589.7801815726456,508.0664826929409,449.3150322062366
AGAP012954,28.310588693450125,24.18202812353854,20.543258927917083,25.790955915016614
AGAP008832,42.54927361888288,37.583957813939435,49.05676296598993,37.347159538407
AGAP009419,,,,
AGAP009420,31.261173067456298,35.081614114890826,31.619952382838225,34.37759546081112
AGAP029233,17.55420742880771,19.315492442640537,16.41568672513371,20.53201336999455
AGAP009435,108.04734914190587,92.91824221214586,106.33109980784965,118.84795458657666
AGAP007439,73.61867622466652,81.09531662758654,71.91263224157366,81.41916698764486
AGAP008671,47.90701445464637,55.15348126904209,53.57408340357388,54.900089307810696
AGAP009426,,,,
AGAP009427,,,,
AGAP009428,72.55911080648453,85.14716159850096,71.65356445500245,84.67377142738314
AGAP009429,16.983949729012267,33.964681207466086,34.56579707617118,29.631711123883377
AGAP009430,4137.088229041433,3969.477848266164,3828.686104252673,3802.852981391617
AGAP009431,7866.737779590457,8026.008284831924,8032.68713073808,8284.88812037394
AGAP007342,55.73763122436177,48.96198291787721,46.24835379945558,62.22403378093317
AGAP009433,314.0466546428904,312.82456617599246,279.00550913318534,323.8906695040361
AGAP009434,235.53294522031698,258.5429174843887,223.14280160298134,196.36899866293547
AGAP002757,106.10546077355328,80.7942126926448,73.10019228603412,92.16625700373122
AGAP009436,61.97180513063002,58.809197591395716,63.37417490179558,65.0973358377502
AGAP009437,,,,
AGAP009438,645.7110608345681,761.3890734600784,754.6288258137772,584.8029558113113
AGAP009439,213.419030014322,215.66275797938764,226.66219095709783,210.97085523146202
AGAP007608,36.79122714348606,29.102812963661542,29.46580960032975,35.28255876890145
AGAP009441,8898.137827868133,7472.714143136667,7475.737052144405,8912.718962825182
AGAP009177,73.14969875710904,69.83040539074346,73.28994055228306,78.9083844742505
AGAP009443,457.94484087919193,385.56271702689503,366.19836967319486,477.9872094008897
AGAP009444,122.83133436377913,110.19818765644877,138.06367552072447,107.55394451507678
AGAP029297,50.73836786852633,51.9663779235368,42.13897397889933,56.43650048696815
AGAP028131,17.705612568441833,21.915705013101622,18.669827594180614,21.108320675843544
AGAP009447,1559.3185197063544,985.6465480534218,914.9399923161568,1022.7444407730151
AGAP011191,12.503369480548665,13.201530418628723,11.439641944317241,13.786618142152818
AGAP003707,294.47163891355495,314.0600795072237,410.08045038292045,343.88995971010064
AGAP009045,408.9115136718404,380.8881072370576,408.0013280580398,388.21622131933583
AGAP009451,87.45991729216142,83.82352803537806,75.99029582592047,78.50902547116353
AGAP008481,,,,
AGAP004411,,,,
AGAP009458,122.19785831970772,121.1435039217285,142.2623440654715,129.98458837452313
