gene_id,"(MEAN) Desiccation stress (Wang et al., 2011) No desiccation stress","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 36hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 36hr"
AGAP028630,64.14144341941699,59.144722618204995,60.93915397684497,67.84156307595462,66.28176563806396
AGAP012631,251.07944625333946,192.15377456816574,158.17168635985655,191.4902869107177,199.58231156559805
AGAP012632,,,,,
AGAP012633,,,,,
AGAP012634,,,,,
AGAP012635,,,,,
AGAP012637,,,,,
AGAP012638,,,,,
AGAP012641,,,,,
AGAP012642,,,,,
AGAP012643,264.62261549640687,195.43805081955796,256.33693766600186,219.81410626753302,248.83633577931988
AGAP012644,51.0833067073979,51.226734409225855,49.20677286576767,51.44887172441472,49.25825010431009
AGAP012645,,,,,
AGAP012646,,,,,
AGAP012647,,,,,
AGAP012648,114.28858294363405,92.6184406810863,109.34891391742525,94.7791255273958,99.50588918870243
AGAP012649,21.921239769220392,21.90221624865317,22.92841976234211,23.936867365205817,24.736739191468725
AGAP012650,,,,,
AGAP012651,,,,,
AGAP012652,,,,,
AGAP012653,,,,,
AGAP012654,,,,,
AGAP012655,,,,,
AGAP012656,,,,,
AGAP012657,,,,,
AGAP012658,,,,,
AGAP012659,,,,,
AGAP012660,,,,,
AGAP012661,,,,,
AGAP012662,,,,,
AGAP012663,,,,,
AGAP012664,,,,,
AGAP012665,,,,,
AGAP012666,,,,,
AGAP012667,,,,,
AGAP012668,,,,,
AGAP012669,,,,,
AGAP012670,,,,,
AGAP012671,,,,,
AGAP012672,,,,,
AGAP012673,,,,,
AGAP012674,,,,,
AGAP012675,,,,,
AGAP012676,,,,,
AGAP012677,,,,,
AGAP012678,,,,,
AGAP012679,,,,,
AGAP012680,,,,,
AGAP012681,,,,,
AGAP012682,10.371013742357624,9.886535441348501,10.641778733795126,10.22849845017127,10.0090509958861
AGAP012683,,,,,
AGAP012684,287.0662767550147,348.2242079654106,282.47067360525745,281.6955064323659,253.0268765322094
AGAP012685,,,,,
AGAP012686,,,,,
AGAP012690,,,,,
AGAP012691,,,,,
AGAP012692,,,,,
AGAP012693,,,,,
AGAP012694,,,,,
AGAP012695,,,,,
AGAP012696,,,,,
AGAP012697,68.7912154371253,109.3074219660968,148.41442459555924,343.33721164081174,434.39397950952304
AGAP002038,528.3627262751467,384.53866929650263,475.7245437396751,372.8068936013239,505.0888591254022
AGAP012698,82.3947219533725,82.75301990377488,82.39258417710381,84.1970390535473,94.3362212474178
AGAP012699,,,,,
AGAP012700,,,,,
AGAP012701,,,,,
AGAP012702,,,,,
AGAP012703,,,,,
AGAP012704,,,,,
AGAP012705,,,,,
AGAP012706,,,,,
AGAP012707,55.26474456550605,42.87604557040148,44.73036262266349,40.48273757580424,45.98644012896124
AGAP012708,,,,,
AGAP012709,,,,,
AGAP012710,682.5755795718785,1168.9266998783914,888.9863197798226,954.3775397965436,1138.189413068252
AGAP012711,,,,,
AGAP012712,,,,,
AGAP012713,,,,,
AGAP012714,,,,,
AGAP012715,,,,,
AGAP012716,,,,,
AGAP012717,2030.613552350679,1973.3754626246687,2121.5827718816404,2007.452199439661,1670.0399044791923
AGAP012718,,,,,
AGAP012719,,,,,
AGAP012720,,,,,
AGAP012721,,,,,
AGAP012722,,,,,
AGAP012723,,,,,
AGAP012724,,,,,
AGAP012725,,,,,
AGAP012726,,,,,
AGAP012727,7.056963318483194,9.912988336308954,8.826445275108973,8.16164507182017,8.164436414696118
AGAP012728,,,,,
AGAP012729,,,,,
AGAP012730,,,,,
AGAP012731,,,,,
AGAP012732,,,,,
AGAP012734,,,,,
AGAP012735,,,,,
AGAP012736,,,,,
AGAP012737,,,,,
AGAP012738,8.462389315702357,9.276062496349102,7.266509371122874,8.158520196867016,8.931793710917878
AGAP012740,,,,,
AGAP012741,20.819522133470624,19.026787155442808,19.02784210872579,17.172104961085896,19.41437515182026
AGAP012742,,,,,
AGAP012743,,,,,
AGAP012744,,,,,
AGAP003645,173.58519463667827,171.63798332430318,160.71241266301894,167.84288918132958,180.0757486547759
AGAP012746,,,,,
AGAP012747,,,,,
AGAP012748,,,,,
AGAP010438,144.52822913162052,137.52021440672462,146.16686912220848,141.07343540195183,158.00758609438432
AGAP012750,,,,,
AGAP012751,,,,,
AGAP012752,,,,,
AGAP012753,,,,,
AGAP012754,,,,,
AGAP012755,,,,,
AGAP012756,,,,,
AGAP012757,,,,,
AGAP012758,,,,,
AGAP012759,74.04241574726461,75.41410120445768,84.49577976001478,78.98476169611207,85.94985519525008
AGAP012760,,,,,
AGAP012761,,,,,
AGAP012762,,,,,
AGAP012763,,,,,
AGAP012764,48.6987403270683,38.03122767957113,44.21319337169055,42.81984000393983,45.10159960779068
AGAP012765,,,,,
AGAP012766,,,,,
AGAP012767,,,,,
AGAP012768,,,,,
AGAP012769,,,,,
AGAP012770,,,,,
AGAP012771,,,,,
AGAP012772,,,,,
AGAP012773,,,,,
AGAP012775,,,,,
AGAP012776,,,,,
AGAP012777,35.51465838471061,33.942482615703504,38.41558717409853,35.85617971977277,35.00688211831072
AGAP009975,157.86281244052134,156.83731440006932,157.42436971793666,180.32211963934841,200.30481814192066
AGAP012779,,,,,
AGAP012780,,,,,
AGAP013306,,,,,
AGAP012782,,,,,
AGAP012783,,,,,
AGAP012784,,,,,
AGAP012787,,,,,
AGAP012788,,,,,
AGAP012792,490.58690771351377,571.5690204613729,579.1968596249231,597.0213850880475,667.7719909512494
AGAP012793,,,,,
AGAP012795,,,,,
AGAP012796,,,,,
AGAP012798,,,,,
AGAP029607,136.98468780209856,138.53323286388323,129.99749913260106,141.95542143371907,151.86194997266102
AGAP012800,,,,,
AGAP012801,,,,,
AGAP012802,,,,,
AGAP012803,,,,,
AGAP012804,,,,,
AGAP012805,,,,,
AGAP012806,,,,,
AGAP012807,,,,,
AGAP012808,,,,,
AGAP012809,,,,,
AGAP012811,,,,,
AGAP012812,,,,,
AGAP012813,,,,,
AGAP012814,,,,,
AGAP012815,21.388151783121074,22.396790093092005,23.416321115162603,22.24879164767042,22.336427906362335
AGAP012816,,,,,
AGAP012817,,,,,
AGAP012818,,,,,
AGAP012819,,,,,
AGAP012820,,,,,
AGAP012821,112.96072727271414,92.10962406954455,89.43607597901661,85.09750655734061,95.60118554596019
AGAP012822,,,,,
AGAP012823,,,,,
AGAP003502,230.60220152090227,277.20509998150413,340.03635330775876,297.8262866478936,380.54156241673627
AGAP012825,,,,,
AGAP012826,,,,,
AGAP012827,77.87831895820146,86.06680288137885,76.22527283470477,85.80174054909263,86.39983762747578
AGAP012828,33.05697093413528,34.609172159683574,37.87069634982703,33.15644799386884,31.730829120915683
AGAP012829,192.7335203805806,253.767323952055,206.60194243419568,212.03870228912965,195.67038930624682
AGAP012830,,,,,
AGAP012831,,,,,
AGAP012832,,,,,
AGAP012833,,,,,
AGAP012834,,,,,
AGAP012835,,,,,
AGAP012836,,,,,
AGAP012837,691.8521590388636,832.1688466751189,855.2975137311356,815.8130766399232,939.5914518932638
AGAP012838,,,,,
AGAP012839,,,,,
AGAP012840,103.29273887265941,100.36483576171176,109.82840753951187,109.62951698648249,113.51428814216911
AGAP012841,,,,,
AGAP012842,,,,,
AGAP012843,,,,,
AGAP012844,,,,,
AGAP012845,,,,,
AGAP012846,,,,,
AGAP012847,,,,,
AGAP012848,82.34519327207013,79.80778635023398,79.25760793320633,85.55156795598505,81.3706527592323
AGAP012849,,,,,
AGAP012850,42.77193502897296,40.91732730263962,42.11347311678627,44.273989822858795,41.1490326668894
AGAP012851,,,,,
AGAP012852,,,,,
AGAP012853,,,,,
AGAP012854,24.181804339055702,22.994350536375936,26.816612090520664,24.69256930295699,27.522064648649565
AGAP012855,,,,,
AGAP012856,193.65601536592112,252.29801946451389,239.77168008856506,220.02482692766984,212.29698863578986
AGAP012857,,,,,
AGAP012858,321.2415393898107,328.2901357117881,356.09416561650045,296.01569837403997,350.82072344930197
AGAP012859,,,,,
AGAP012860,,,,,
AGAP012861,88.72969270851696,85.6846621530495,82.14937170035266,87.62815929249065,90.2573971197654
AGAP012862,76.22091441419147,76.98377925783281,73.65517156834187,76.7077249292877,79.22936701083685
AGAP012863,,,,,
AGAP028716,,,,,
AGAP012865,,,,,
AGAP012866,,,,,
AGAP012867,,,,,
AGAP012868,,,,,
AGAP012869,,,,,
AGAP012870,,,,,
AGAP012872,19.88022889993732,19.5876851291795,18.338356995902625,19.392944694883873,20.723607764888342
AGAP012873,,,,,
AGAP012874,,,,,
AGAP012875,,,,,
AGAP012876,,,,,
AGAP012877,,,,,
AGAP012879,,,,,
AGAP012880,,,,,
AGAP012881,,,,,
AGAP012882,,,,,
AGAP012883,,,,,
AGAP012884,,,,,
AGAP012885,,,,,
AGAP012887,,,,,
AGAP012888,314.04361844921107,295.09539432777945,390.2155862619998,346.6206457470741,294.7299479332855
AGAP012889,44.82891167628085,49.85832123602285,47.341626565979446,44.60512020621631,49.90802495217465
AGAP012891,,,,,
AGAP012892,,,,,
AGAP012893,,,,,
AGAP012894,,,,,
AGAP012895,,,,,
AGAP012896,,,,,
AGAP012897,13.050244913996808,10.863258221124138,12.931721377689156,12.55919852194577,12.326688156117301
AGAP012898,,,,,
AGAP012900,,,,,
AGAP012901,,,,,
AGAP012902,,,,,
AGAP012903,,,,,
AGAP012904,,,,,
AGAP012905,,,,,
AGAP012906,,,,,
AGAP012907,,,,,
AGAP012908,,,,,
AGAP012909,,,,,
AGAP012910,25.50105438650005,27.887273966669078,36.68497327387297,31.309586758702373,39.3664112406479
AGAP012911,,,,,
AGAP012912,,,,,
AGAP012913,,,,,
AGAP012914,,,,,
AGAP012915,,,,,
AGAP012916,49.039930149471104,38.899035096163864,45.54616109485367,37.29738501404309,39.44662088865778
AGAP012917,,,,,
AGAP012918,,,,,
AGAP012919,,,,,
AGAP012920,,,,,
AGAP012921,,,,,
AGAP012922,213.12189806424652,263.63759068185,211.00778616735872,210.37982448963416,203.54961182583526
AGAP012923,22.249175882324856,21.507756093930187,21.781102242158763,23.27440757679142,26.666623743955643
AGAP012924,,,,,
AGAP012925,,,,,
AGAP012926,,,,,
AGAP012927,,,,,
AGAP012928,,,,,
AGAP009267,60.83448798633786,59.398412231430875,55.64315890494562,54.94276138601513,57.516869519839595
AGAP012931,,,,,
AGAP012932,,,,,
AGAP012933,,,,,
AGAP012934,,,,,
AGAP012935,89.34097214520867,85.27494315419507,86.04533543617433,86.19425994557268,91.13625487475184
AGAP012936,,,,,
AGAP012937,,,,,
AGAP012938,,,,,
AGAP012939,,,,,
AGAP012940,,,,,
AGAP012941,,,,,
AGAP012943,,,,,
AGAP012944,,,,,
AGAP012945,,,,,
AGAP012544,31.736748184606025,31.58559781506798,33.257664346565704,28.617187128898472,30.41645062663494
AGAP013132,,,,,
AGAP012591,77.50150880288173,82.76534944124566,98.29117214076419,87.03416520290277,94.27020537485348
AGAP012466,819.6874186659825,452.94119869254024,438.9339117610857,413.40799000081313,354.67818703801225
AGAP012462,130.23920634622374,86.4977069279143,104.8448760546447,107.362029319509,103.93132448032772
AGAP012487,43.63609338628659,39.14327193805199,42.55730803931538,40.22603125572097,39.7494598271042
AGAP002315,100.58690914536915,102.45754510864246,100.97433965434438,99.88293136504097,99.99044419066249
AGAP013432,151.16916017489513,174.34607556779133,153.02542937586645,148.90361984312935,145.56301071636935
AGAP007857,183.18023094039643,163.08976899407077,203.68484958033397,251.357583706743,471.21771834260005
AGAP013525,79.4292075629589,75.11894884031558,82.82273376348341,77.70967823531223,89.21327746891652
AGAP013486,,,,,
AGAP013007,,,,,
AGAP002486,46.51212043224544,44.8721233847624,48.374919420244254,48.90415267185942,47.90274732940151
AGAP012447,125.11686413359739,105.58876829136112,117.25271982191025,92.25898113946242,98.97347218552616
AGAP013752,51.76841078054209,61.10189271149381,55.15501100467035,59.74484829488645,55.927793725526406
AGAP013711,,,,,
AGAP029614,104.4758040125625,95.15416717125542,95.01559640446035,95.6610665976212,84.01722623409967
AGAP013729,,,,,
AGAP013750,,,,,
AGAP002493,85.31870092217913,92.13923936304748,98.0552182555398,98.16470442746196,102.26768864058101
AGAP009498,252.4974503895751,254.72359497276386,274.08172817455085,488.53910981453964,643.4883271351163
AGAP013724,,,,,
AGAP013767,,,,,
AGAP012386,76.27879076952252,29.5333903665412,58.02086922674556,38.752163286521544,39.15704531336197
AGAP013716,,,,,
AGAP013772,,,,,
AGAP029754,42.34310026697241,35.697286301371626,37.30184164413978,36.445470192120766,38.18118536686863
AGAP005187,92.90520367792462,106.06176111760423,102.4337626096578,109.06858143614944,123.67108600765604
AGAP013718,,,,,
AGAP013776,,,,,
AGAP013734,19.961265124617878,14.613336752293735,17.748190753522042,18.26497132959269,16.10003231589953
AGAP001674,116.89828773853347,102.83696080780325,118.64007601147023,103.5998069891911,103.17192787603413
AGAP013731,,,,,
AGAP013723,,,,,
AGAP013749,,,,,
AGAP013739,,,,,
AGAP001928,222.47102036408486,240.82831944316828,236.43628871368455,237.29102390799085,231.4925062702414
AGAP013768,,,,,
AGAP013755,2266.656265308558,1911.6132007455183,743.3577313054186,2218.201961868383,1325.4534332554513
AGAP013748,,,,,
AGAP028145,92.31399979858256,84.10851390967343,76.74747652504045,77.6598791449706,80.55264547716413
AGAP004291,110.47223092381418,109.14427192292347,90.58419476383322,104.69200259400154,109.76290207336703
AGAP028116,33.86633487467288,33.00059480893764,38.179398691374566,31.50764236148981,35.556222376911634
AGAP028073,,,,,
AGAP028052,,,,,
AGAP028097,32.58830812388429,34.628369217772175,31.930154531849805,38.59929432044851,36.673516887940856
AGAP028124,114.52648830549151,104.05897460610437,104.3920132342853,103.03763493855116,117.41720768100345
AGAP028123,2730.4534765548033,4478.189985695175,4045.4928860575114,3823.954972011357,4195.906545188752
AGAP028068,,,,,
AGAP028228,,,,,
AGAP028042,80.11358985481026,69.92989432794451,70.27891522509009,71.66143548250953,77.0943600267689
AGAP028002,110.38364004816968,100.34188302560128,99.35150976463682,98.51899938724405,107.18059953891381
AGAP028170,,,,,
AGAP028054,157.44811094882922,156.98087958346235,160.1988629852795,162.2747733575942,168.67434157239921
AGAP028217,,,,,
AGAP028176,,,,,
AGAP028004,40.21424989504288,63.674884611143746,44.53623238369794,46.329769449390575,41.16719787333739
AGAP028175,45.98336234610623,48.9574856452324,45.90470229391342,49.313648009934774,47.12454131769254
AGAP028201,780.8761287658069,480.37766508297824,1011.5432167671802,3071.33473438963,4498.931732303716
AGAP028186,,,,,
AGAP028026,1595.507936872321,2237.4271437064335,1898.9026102627784,1505.9674995001385,1277.522619452868
AGAP028070,,,,,
AGAP028155,,,,,
AGAP028181,,,,,
AGAP028117,,,,,
AGAP028172,,,,,
AGAP028165,,,,,
AGAP004266,,,,,
AGAP002048,124.25219870493196,144.42182647275916,136.08459515016796,132.96981816598398,142.04590205935577
AGAP028020,152.77848095383823,122.64843458099024,148.60229637292062,129.8104286200697,121.17738260415986
AGAP028090,237.22178121082462,309.37521318706473,248.3750269862058,248.3888189705814,249.75331189242237
AGAP029749,137.43934329735532,104.21307650345996,85.41033468629941,78.61927545385052,62.68572143512487
AGAP028171,,,,,
AGAP028200,,,,,
AGAP011784,,,,,
AGAP028066,,,,,
AGAP028085,,,,,
AGAP028189,127.61552740022705,122.96424288398899,125.08305199709673,119.77309215610465,124.8576093804097
AGAP028017,154.6630739517512,166.77134072487226,153.07262564835062,148.39642300825773,156.83169445049953
AGAP028161,,,,,
AGAP028114,91.76836494802485,89.27628312448145,95.27528027743041,101.97593522681166,97.51506179547049
AGAP028177,,,,,
AGAP000519,82.33834347727361,78.87855600161377,88.16341087447967,83.91849409005046,92.76465730143916
AGAP028158,,,,,
AGAP028109,2611.5672510283457,2610.7076740084417,1945.2636933802125,2378.0283184504897,2058.151075997106
AGAP007660,74.12405772864774,65.61153574408769,70.34909441290908,84.97284382986669,81.80460094561273
AGAP028382,,,,,
AGAP028360,,,,,
AGAP028370,,,,,
AGAP028364,,,,,
AGAP028386,,,,,
AGAP028380,,,,,
AGAP028371,,,,,
AGAP028389,,,,,
AGAP028369,,,,,
AGAP028366,,,,,
AGAP028383,,,,,
AGAP028373,,,,,
AGAP028387,,,,,
AGAP028363,,,,,
AGAP028391,,,,,
AGAP028379,,,,,
AGAP028393,,,,,
AGAP028414,,,,,
AGAP028416,104.81053173043696,105.65886878925694,128.21710975291538,124.03792847787467,128.05058014604137
AGAP028417,,,,,
AGAP004839,917.2476226290494,1098.405546271858,1035.527391128537,912.5199810111169,840.3269103295538
AGAP028419,,,,,
AGAP028421,118.77892116610943,121.55033269985009,114.91493174893019,112.3014268620065,111.58248885165808
AGAP028422,230.68335010322704,157.68263226415246,147.11290870787772,199.63418373844803,175.17017572449103
AGAP028423,,,,,
AGAP028424,,,,,
AGAP011375,509.9272192582882,434.67246092197803,396.7276050020652,424.1982267953912,356.1719120931265
AGAP001134,1454.6435308433267,1741.6936471265362,1587.9227676603514,1367.1446980923038,1197.2151540505595
AGAP013721,,,,,
AGAP029545,107.4324193687676,108.57861829365851,102.32931009985857,104.43371686110568,107.61329736412884
AGAP028456,,,,,
AGAP028457,,,,,
AGAP028458,,,,,
AGAP028459,,,,,
AGAP028460,,,,,
AGAP028461,110.57805548428787,93.85521503115204,105.36869344794725,104.22770345598231,101.58063968698988
AGAP028462,,,,,
AGAP028463,4964.129890794149,4037.3000337807384,4257.74862177939,3019.512813863765,1548.551029844651
AGAP028464,2579.1858344299053,2485.206900689183,2368.5686468826307,3000.266522666613,3024.4706389970183
AGAP028465,,,,,
AGAP028466,74.76299824488437,73.97290094635258,69.82932930912753,76.15622573236264,77.99627482263102
AGAP028467,,,,,
AGAP028468,157.46283882162334,153.60032335955077,154.1776574492049,149.3046243570025,165.20956586364693
AGAP028469,43.14121751051718,42.80255593621975,43.35330451683353,41.1494112170737,49.116978741347836
AGAP028470,,,,,
AGAP028471,,,,,
AGAP028472,,,,,
AGAP028473,,,,,
AGAP028474,,,,,
AGAP028475,,,,,
AGAP028476,,,,,
AGAP028477,158.51356556189157,214.9146451583127,144.51545142165403,161.06621153082645,166.43749063108217
AGAP028478,52.1409508789732,55.621953407861255,54.60136386619833,48.61324600826511,54.04465328428594
AGAP028479,131.19441682611193,140.78355991465355,128.66447946507887,63.67665250583883,48.76587395329538
AGAP028480,99.72096826615837,99.38405707840313,87.33617410973811,73.97405923751454,72.08198341876133
AGAP028481,,,,,
AGAP028482,,,,,
AGAP028483,,,,,
AGAP028484,85.73441425302923,80.4704654884226,89.89818415129803,82.2554954092135,93.58183279729882
AGAP028485,84.53840072542108,81.95769300781647,85.65570948582753,83.2936759845078,93.39866657234134
AGAP028486,,,,,
AGAP028487,,,,,
AGAP028488,,,,,
AGAP028489,20.898245693271168,14.042520150308254,18.87006612021465,21.198422159119602,19.578794440934505
AGAP028490,81.20096209995951,89.88915182233217,82.1157781268314,82.31437624981116,61.54003977448256
AGAP028491,5929.212920095149,5534.932508748528,5286.144950191038,4866.436686367624,3266.1301142994776
AGAP028493,,,,,
AGAP028494,1995.4866198839807,1734.6755330383926,2555.385032146258,1946.0389086782222,1566.540941874711
AGAP028495,59.747025403392925,56.77051790692653,63.26332451580402,62.826229430424085,58.017922440980776
AGAP028497,,,,,
AGAP028498,108.85772367087435,99.36028599140613,103.65942169581298,105.38933442410155,108.49915043762353
AGAP028499,,,,,
AGAP008805,163.6386803873489,196.2943629739347,178.80055655499604,290.9071815318197,330.5542516978303
AGAP028501,72.17675568295665,70.08105542179392,76.64261990395025,73.73690446073282,78.52372245674242
AGAP028502,,,,,
AGAP028503,,,,,
AGAP011230,61.490428190827586,38.90860818731675,87.70152359504227,36.215989617750786,40.200090245146406
AGAP028505,,,,,
AGAP028506,,,,,
AGAP028507,,,,,
AGAP013226,113.49166047907046,116.75870309611967,112.17471831479808,118.5648506201398,125.89349362541407
AGAP028510,93.02602419084701,92.45679701645007,93.16863715461628,94.60781637710123,98.76925158284988
AGAP028511,240.57160299199788,264.18321866426317,277.42951420181413,278.0513556790572,312.9901096232654
AGAP028225,82.73752680613333,75.64904884150734,89.595074002135,87.7737380455809,89.28773275981294
AGAP028513,,,,,
AGAP005124,1404.2448533345946,1406.241450605068,1443.170811714398,1860.5489859511933,1724.3118369165786
AGAP028515,,,,,
AGAP007967,424.10931090060933,563.6965747977628,496.8408156110555,717.6584814717417,725.8025855699817
AGAP028517,66.4178877382884,59.147185750032655,55.03738616134974,62.937151175565084,59.905504748386235
AGAP029620,172.61138202573142,158.64986858520385,164.20565249253485,155.7414133887283,150.18774899877195
AGAP003202,,,,,
AGAP009479,71.6152519566876,63.63914324016574,71.10935794748502,71.58721422331367,71.52091363230548
AGAP013351,530.9437198794534,517.8480687460196,509.97314851226855,495.4643461842199,507.07076694585953
AGAP028523,89.83635778780459,86.7353077161803,90.01868420366101,87.20914705862491,94.19096232644154
AGAP028524,46.78000435870034,45.533848710794196,46.886641009337445,48.493681869315374,48.577844637998105
AGAP005797,195.55085151604197,215.90905971038788,193.0512326733695,168.98189689433872,154.12424936201367
AGAP028526,116.59483110386665,96.522944464232,93.00555671379745,103.03727733799921,98.7163263760772
AGAP001729,109.61279603647478,117.8873351438528,113.02084426192684,112.03455278902294,116.74012153020223
AGAP005099,107.65993140209767,85.05269210654828,103.86529672436384,94.27102589207092,97.92780659086048
AGAP028529,,,,,
AGAP008467,57.69002590056041,49.59550746356732,55.192485874728824,43.97899157811701,34.190889408248516
AGAP028531,,,,,
AGAP028532,,,,,
AGAP028533,,,,,
AGAP028534,,,,,
AGAP001948,139.81812189353354,137.82081608032863,153.36655105985196,138.78352861254558,141.83730546690185
AGAP028536,37.692026499427854,34.644754189692684,37.69516291409077,40.42056035513134,40.78283248383779
AGAP028537,,,,,
AGAP011439,105.50390178611711,106.49504573135906,105.1084581930222,104.0077583151521,107.87448853878703
AGAP029489,105.80122886463506,97.88188602749491,96.92067793570695,95.83577958335736,102.26887167322417
AGAP028540,48.36922375437284,49.670845930027305,48.981836517807665,53.184084452278356,53.50518174758513
AGAP000955,118.65199723645196,109.94933597339129,127.0422842855864,115.80549853427559,122.69873849139861
AGAP028542,263.83370010542194,352.9469683418913,293.12454317265923,291.3587161317712,250.03042795219037
AGAP028543,78.70168167259756,73.85379084779514,73.94074169142803,76.28513170621045,73.45726653936379
AGAP011169,56.100816963444274,58.830299182185165,52.63278772899794,53.785109039706064,56.63753609290844
AGAP028545,,,,,
AGAP028546,,,,,
AGAP028547,,,,,
AGAP028548,53.880264315408176,55.8626653189778,55.45170679926396,60.52303768803951,65.12621655440358
AGAP028549,41.83410102021458,44.1967199752155,44.816248811192445,51.10676814700189,42.91529326285049
AGAP028550,,,,,
AGAP028551,50.19563468289263,53.24263047996819,54.60410252798153,49.86177782426255,56.36443908073853
AGAP028552,,,,,
AGAP028553,,,,,
AGAP028554,,,,,
AGAP028555,,,,,
AGAP028556,,,,,
AGAP028557,,,,,
AGAP028558,34.033711336987466,34.30126893322534,32.0701652154676,38.74645760755309,34.84073692633614
AGAP028559,1324.3099372097515,1172.5427435754136,1452.8044787553124,1842.277942030712,2254.7732005745384
AGAP028560,152.27576278371825,182.64678031893536,244.07487806057347,167.5537247443467,292.15024704202233
AGAP004358,123.2338620276379,104.76060744949395,109.73481084923132,81.21096003076907,54.00284085191951
AGAP028562,,,,,
AGAP028563,,,,,
AGAP028564,,,,,
AGAP028565,36.562617707393876,34.48782065086128,37.388170007441055,34.55056567389618,36.881019869508165
AGAP028566,,,,,
AGAP028567,,,,,
AGAP028568,,,,,
AGAP028569,,,,,
AGAP028570,,,,,
AGAP028571,,,,,
AGAP013516,95.3570403072801,99.86069124089583,98.56612020019999,106.96926390010627,109.29396506272593
AGAP028574,,,,,
AGAP028575,,,,,
AGAP028576,102.33883982044206,90.0481666164005,99.8337043754186,82.16360053282065,85.62044389361131
AGAP028577,56.70327115147894,53.31427913980343,54.21123546632793,56.010579082748514,60.57456150358829
AGAP028578,,,,,
AGAP028579,,,,,
AGAP028580,,,,,
AGAP028581,27.97996661493739,26.69661635578939,26.68440491052694,22.99423083878347,25.185186407627835
AGAP028582,,,,,
AGAP028583,99.12708945915675,117.13674725463827,101.31876003686267,98.25302354055125,104.95763157305589
AGAP028584,82.41899690288075,68.98137518682096,82.4304184802204,70.4614663267315,74.71503502875896
AGAP028585,,,,,
AGAP028586,52.1818965963551,47.939323024842054,46.137488123935846,44.33172311149601,48.2828823058463
AGAP028587,,,,,
AGAP028588,167.7844285972676,196.82744931966232,180.81335312993082,187.57808740912742,174.6879992632819
AGAP028589,,,,,
AGAP028590,,,,,
AGAP028591,,,,,
AGAP028592,124.2026809801531,115.5391089188133,121.7723392397107,113.55403042803285,121.6320821000232
AGAP028593,,,,,
AGAP028594,102.15121637698427,93.567623879688,90.02866683835737,99.52227178582996,103.85473812623266
AGAP028595,,,,,
AGAP028596,83.94143537484617,81.43516575651245,84.25636282879472,81.15327753956565,86.73285904954199
AGAP028597,,,,,
AGAP028599,513.858667988597,402.69119602895216,506.6129056303731,419.0743555519776,412.0160750846695
AGAP028600,51.68916046075701,52.19139197931051,52.83620534640559,58.46332539965646,55.840113467333936
AGAP028601,,,,,
AGAP028602,,,,,
AGAP028603,,,,,
AGAP028713,23.998375666418877,22.986499120824814,23.66868143977727,22.997257737546025,26.69868413079
AGAP028714,,,,,
AGAP028715,,,,,
AGAP028719,,,,,
AGAP010503,89.53205790110692,71.89490319461767,82.6773321954557,73.84842084499844,76.73200666129298
AGAP028732,16.77126923707843,15.049801286045945,17.681790368467578,17.534506960488613,15.01583972171673
AGAP007497,375.0658545776501,286.16126404996044,296.71621882541757,196.7009415271209,223.95420181839322
AGAP011881,155.91286928879776,183.23784045537568,172.1497285730652,168.17186686652644,174.53670568805563
AGAP004746,404.45278108673045,699.8236577896738,569.0158049196675,610.744454586084,646.4732039813981
AGAP029500,1520.4427504981632,1316.7957416048364,1354.720118363233,2078.701042114403,2066.346441646893
AGAP009001,72.9136323914487,71.52368534782981,73.58369465083088,73.91494495172884,75.9456607084186
AGAP010621,43.173451245648046,39.63299229693657,44.01352416786169,42.68922229680085,42.20913046349649
AGAP006712,91.02888479130702,102.15846722186429,100.6926739886473,78.25359231964107,62.20577370657833
AGAP005664,94.78372277403982,107.64313727226232,99.43177235152504,105.78288909155317,108.00666931204928
AGAP006790,60.9118079834955,69.74027186506869,81.39157043355834,47.796564220592366,43.007808223597365
AGAP007146,6187.753713123396,6561.342154540438,6208.590096934485,5896.528082228303,5782.5900010167325
AGAP028731,,,,,
AGAP028735,,,,,
AGAP029043,,,,,
AGAP029042,,,,,
AGAP013708,,,,,
AGAP013686,,,,,
AGAP029041,,,,,
AGAP013700,,,,,
AGAP029039,,,,,
AGAP029038,,,,,
AGAP013598,,,,,
AGAP013599,,,,,
AGAP029034,,,,,
AGAP002774,,,,,
AGAP003103,,,,,
AGAP003107,,,,,
AGAP003298,,,,,
AGAP003299,,,,,
AGAP003407,,,,,
AGAP003435,,,,,
AGAP003450,,,,,
AGAP003451,,,,,
AGAP003452,,,,,
AGAP003455,,,,,
AGAP003456,,,,,
AGAP003828,,,,,
AGAP003835,,,,,
AGAP003947,,,,,
AGAP003950,,,,,
AGAP003951,,,,,
AGAP003998,,,,,
AGAP004041,,,,,
AGAP004043,,,,,
AGAP004073,,,,,
AGAP004074,,,,,
AGAP004111,,,,,
AGAP004304,,,,,
AGAP004305,,,,,
AGAP004387,,,,,
AGAP004389,,,,,
AGAP004415,,,,,
AGAP004538,,,,,
AGAP004536,,,,,
AGAP004390,,,,,
AGAP004058,,,,,
AGAP004047,,,,,
AGAP004045,,,,,
